B107-002,B107,rjohn5781,2018-09-13 10:26 AM,2018-09-13 11:24 AM,3495,3495,2018-09-13,10:26:00 AM,Thursday,
B107-013,B107,adrag835,2018-09-13 10:26 AM,2018-09-13 11:17 AM,3064,3064,2018-09-13,10:26:00 AM,Thursday,
B107-018,B107,falla412,2018-09-13 10:26 AM,2018-09-13 11:21 AM,3324,3324,2018-09-13,10:26:00 AM,Thursday,
B107-006,B107,dtorr288,2018-09-13 10:26 AM,2018-09-13 11:21 AM,3274,3274,2018-09-13,10:26:00 AM,Thursday,
B107-007,B107,kpenk209,2018-09-13 10:26 AM,2018-09-13 11:17 AM,3034,3034,2018-09-13,10:26:00 AM,Thursday,
B107-023,B107,began292,2018-09-13 10:27 AM,2018-09-13 11:21 AM,3264,3264,2018-09-13,10:27:00 AM,Thursday,
B107-015,B107,jlunz486,2018-09-13 10:27 AM,2018-09-13 11:22 AM,3253,3253,2018-09-13,10:27:00 AM,Thursday,
B107-012,B107,jpope229,2018-09-13 10:28 AM,2018-09-13 11:18 AM,3034,3034,2018-09-13,10:28:00 AM,Thursday,
B107-009,B107,lmarc5671,2018-09-13 10:29 AM,2018-09-13 11:20 AM,3064,3064,2018-09-13,10:29:00 AM,Thursday,
B107-021,B107,dsilv784,2018-09-13 10:29 AM,2018-09-13 10:42 AM,811,811,2018-09-13,10:29:00 AM,Thursday,
B107-022,B107,amoro461,2018-09-13 10:29 AM,2018-09-13 11:24 AM,3283,3283,2018-09-13,10:29:00 AM,Thursday,
B107-017,B107,gdavi909,2018-09-13 10:31 AM,2018-09-13 11:20 AM,2943,2943,2018-09-13,10:31:00 AM,Thursday,
B107-024,B107,jagro415,2018-09-13 10:32 AM,2018-09-13 11:20 AM,2913,2913,2018-09-13,10:32:00 AM,Thursday,
B107-026,B107,lmagd885,2018-09-13 10:37 AM,2018-09-13 11:21 AM,2663,2663,2018-09-13,10:37:00 AM,Thursday,
